Sensor ID, F22AF15072C9
Timestamp,2017-10-21 11:37:18
Samples,16382
Interval,500ms

Sample #, Temperature, Humidity, Lux, Acc X, Acc Y, Acc Z
2017-10-21 13:40:46,32.1,88.3,6.0,0.99,-1.02,0.37
2017-10-21 13:40:46,32.1,88.3,6.0,1.28,-1.56,1.02
2017-10-21 13:40:47,32.1,88.3,7.0,-0.23,-1.56,-0.91
2017-10-21 13:40:47,32.2,88.3,6.0,-0.29,-1.34,-0.74
2017-10-21 13:40:48,32.1,88.4,6.0,0.30,-0.83,0.20
2017-10-21 13:40:48,32.2,88.4,6.0,0.16,-1.39,0.05
2017-10-21 13:40:49,32.2,88.4,6.0,0.00,-1.12,0.03
2017-10-21 13:40:49,32.1,88.4,7.0,0.32,-0.92,-0.05
2017-10-21 13:40:50,32.2,88.4,6.0,0.82,-1.72,0.31
2017-10-21 13:40:50,32.2,88.4,6.0,0.01,-1.08,-0.10
2017-10-21 13:40:51,32.2,88.4,7.0,0.06,-0.84,-0.02
2017-10-21 13:40:51,32.1,88.4,6.0,0.61,-0.62,0.75
2017-10-21 13:40:52,32.1,88.4,6.0,0.48,-1.29,0.50
2017-10-21 13:40:52,32.1,88.4,6.0,0.39,-0.90,0.37
2017-10-21 13:40:53,32.1,88.5,6.0,0.14,-0.50,1.06
2017-10-21 13:40:53,32.2,88.5,6.0,-0.63,-1.62,-0.57
2017-10-21 13:40:54,32.2,88.5,6.0,0.63,-1.09,0.67
2017-10-21 13:40:54,32.1,88.5,6.0,0.00,-1.06,0.39
2017-10-21 13:40:55,32.1,88.5,6.0,-0.19,-1.09,0.08
2017-10-21 13:40:55,32.1,88.5,6.0,-0.13,-0.96,0.13
2017-10-21 13:40:56,32.1,88.5,6.0,-0.27,-1.01,0.08
2017-10-21 13:40:56,32.1,88.6,6.0,0.44,-0.98,0.45
2017-10-21 13:40:57,32.2,88.6,6.0,0.31,-0.92,0.23
2017-10-21 13:40:57,32.1,88.6,6.0,-0.02,-1.02,-0.07
2017-10-21 13:40:58,32.1,88.6,6.0,0.13,-1.01,-0.11
2017-10-21 13:40:58,32.1,88.6,6.0,0.11,-1.46,-0.24
2017-10-21 13:40:59,32.1,88.6,6.0,0.06,-0.99,0.19
2017-10-21 13:40:59,32.1,88.6,6.0,0.17,-1.01,0.24
2017-10-21 13:41:00,32.1,88.7,6.0,0.15,-1.00,0.05
2017-10-21 13:41:00,32.2,88.6,6.0,0.17,-0.48,0.54
2017-10-21 13:41:01,32.1,88.7,6.0,-0.04,-1.10,-0.40
2017-10-21 13:41:01,32.1,88.7,6.0,0.24,-1.01,0.29
2017-10-21 13:41:02,32.1,88.7,6.0,0.43,-0.33,0.64
2017-10-21 13:41:02,32.2,88.7,6.0,0.35,-0.87,-0.05
2017-10-21 13:41:03,32.1,88.7,6.0,0.43,-1.03,0.28
2017-10-21 13:41:03,32.1,88.7,6.0,0.22,-0.41,0.72
2017-10-21 13:41:04,32.1,88.7,6.0,0.29,-1.01,-0.08
2017-10-21 13:41:04,32.1,88.7,6.0,-0.35,-1.43,-0.55
2017-10-21 13:41:05,32.1,88.7,6.0,-0.01,-0.99,-0.07
2017-10-21 13:41:05,32.2,88.7,6.0,0.07,-0.98,-0.20
2017-10-21 13:41:06,32.1,88.7,6.0,0.08,-1.00,0.06
2017-10-21 13:41:06,32.1,88.7,6.0,0.02,-1.00,0.08
2017-10-21 13:41:07,32.1,88.8,6.0,0.37,-0.43,0.56
2017-10-21 13:41:07,32.1,88.8,6.0,0.12,-0.97,-0.16
2017-10-21 13:41:08,32.2,88.8,6.0,-0.20,-1.17,-0.05
2017-10-21 13:41:08,32.1,88.8,6.0,0.44,-0.87,0.11
2017-10-21 13:41:09,32.2,88.8,6.0,-0.06,-1.06,-0.09
2017-10-21 13:41:09,32.2,88.8,6.0,0.11,-1.02,-0.05
2017-10-21 13:41:10,32.1,88.8,6.0,-0.58,-1.10,-0.37
2017-10-21 13:41:10,32.1,88.8,6.0,0.38,-0.80,-0.06
2017-10-21 13:41:11,32.1,88.8,6.0,0.08,-1.60,0.39
2017-10-21 13:41:11,32.1,88.8,6.0,0.08,-1.16,-0.02
2017-10-21 13:41:12,32.1,88.9,6.0,0.26,-1.01,0.19
2017-10-21 13:41:12,32.1,88.8,6.0,0.02,-1.44,-0.15
2017-10-21 13:41:13,32.2,88.9,6.0,0.22,-0.97,-0.13
2017-10-21 13:41:13,32.1,88.9,6.0,-0.00,-1.06,0.03
2017-10-21 13:41:14,32.1,88.9,6.0,-0.01,-1.03,-0.27
2017-10-21 13:41:14,32.1,88.9,6.0,0.25,-0.87,0.05
2017-10-21 13:41:15,32.1,88.9,6.0,0.32,-1.31,-0.31
2017-10-21 13:41:15,32.1,88.9,6.0,-0.37,-1.12,-0.26
2017-10-21 13:41:16,32.1,88.9,6.0,0.10,-0.95,-0.14
2017-10-21 13:41:16,32.2,88.9,6.0,0.29,-1.12,-0.04
2017-10-21 13:41:17,32.1,88.9,6.0,-0.17,-0.98,-0.19
2017-10-21 13:41:17,32.1,88.9,6.0,0.11,-0.95,-0.14
2017-10-21 13:41:18,32.1,88.9,6.0,0.22,-0.40,0.50
2017-10-21 13:41:18,32.2,88.9,6.0,0.25,-1.07,0.30
2017-10-21 13:41:19,32.1,88.9,6.0,0.23,-0.87,0.66
2017-10-21 13:41:19,32.1,88.9,6.0,-2.04,-2.04,-2.04
2017-10-21 13:41:20,32.1,88.9,6.0,0.25,-0.95,0.01
2017-10-21 13:41:20,32.1,88.9,6.0,0.39,-0.70,0.47
2017-10-21 13:41:21,32.1,88.9,7.0,0.27,-1.00,0.03
2017-10-21 13:41:21,32.1,89.0,7.0,0.52,-1.21,0.10
2017-10-21 13:41:22,32.1,89.0,6.0,-0.00,-0.76,-0.14
2017-10-21 13:41:22,32.1,89.0,6.0,0.22,-1.04,0.01
2017-10-21 13:41:23,32.1,89.0,6.0,0.45,-0.40,0.91
2017-10-21 13:41:23,32.1,89.0,7.0,0.16,-0.94,-0.14
2017-10-21 13:41:24,32.1,89.0,6.0,0.36,-0.09,0.84
2017-10-21 13:41:24,32.1,89.0,7.0,0.20,-1.07,0.09
2017-10-21 13:41:25,32.1,89.0,6.0,0.13,-0.77,0.56
2017-10-21 13:41:25,32.1,89.0,6.0,0.36,-1.01,0.01
2017-10-21 13:41:26,32.1,89.0,7.0,-0.09,-1.13,-0.21
2017-10-21 13:41:26,32.1,89.0,6.0,-0.09,-1.61,-0.40
2017-10-21 13:41:27,32.1,89.0,7.0,0.21,-1.02,0.12
2017-10-21 13:41:27,32.1,89.0,6.0,0.04,-1.41,0.13
2017-10-21 13:41:28,32.1,89.0,7.0,0.16,-1.02,0.10
2017-10-21 13:41:28,32.1,89.0,6.0,0.06,-1.01,0.13
2017-10-21 13:41:29,32.1,89.0,6.0,0.77,-1.21,0.20
2017-10-21 13:41:29,32.1,89.0,6.0,0.26,-0.81,0.40
2017-10-21 13:41:30,32.1,89.0,7.0,-0.17,-1.23,-0.39
2017-10-21 13:41:30,32.1,89.1,6.0,0.48,-0.57,0.07
2017-10-21 13:41:31,32.1,89.0,6.0,-0.28,-1.33,-0.53
2017-10-21 13:41:31,32.2,89.1,6.0,0.47,-0.80,-0.10
2017-10-21 13:41:32,32.2,89.0,6.0,-0.50,-1.35,-0.40
2017-10-21 13:41:32,32.1,89.0,6.0,1.26,-1.02,1.02
2017-10-21 13:41:33,32.1,89.1,6.0,-0.16,-0.92,0.18
2017-10-21 13:41:33,32.1,89.1,6.0,-0.15,-1.16,0.15
2017-10-21 13:41:34,32.1,89.1,6.0,0.32,-1.04,-0.01
2017-10-21 13:41:34,32.1,89.1,6.0,0.31,-0.59,0.29
2017-10-21 13:41:35,32.1,89.1,6.0,0.23,-0.91,-0.21
2017-10-21 13:41:35,32.1,89.1,6.0,0.33,0.04,0.27
2017-10-21 13:41:36,32.1,89.1,7.0,0.19,-0.89,-0.05
2017-10-21 13:41:36,32.1,89.1,6.0,0.75,-0.13,0.87
2017-10-21 13:41:37,32.1,89.1,6.0,0.42,-1.05,0.11
2017-10-21 13:41:37,32.1,89.1,6.0,-0.06,-0.99,-0.25
2017-10-21 13:41:38,32.1,89.1,6.0,0.02,-0.98,-0.17
2017-10-21 13:41:38,32.1,89.1,6.0,0.03,-0.99,-0.14
2017-10-21 13:41:39,32.1,89.1,6.0,0.02,-0.98,-0.14
2017-10-21 13:41:39,32.1,89.1,6.0,0.02,-0.98,-0.12
2017-10-21 13:41:40,32.1,89.1,6.0,-0.09,-1.18,-0.15
2017-10-21 13:41:40,32.1,89.1,6.0,-0.05,-0.98,-0.09
2017-10-21 13:41:41,32.2,89.1,6.0,0.04,-1.01,-0.12
2017-10-21 13:41:41,32.1,89.1,6.0,-0.25,-1.58,-0.19
2017-10-21 13:41:42,32.2,89.1,6.0,0.16,-0.92,0.00
2017-10-21 13:41:42,32.1,89.1,6.0,0.12,-0.98,-0.08
2017-10-21 13:41:43,32.1,89.1,7.0,0.01,-0.32,0.45
2017-10-21 13:41:43,32.1,89.1,6.0,0.03,-0.83,0.56
2017-10-21 13:41:44,32.1,89.1,6.0,0.23,-1.05,0.11
2017-10-21 13:41:44,32.1,89.1,6.0,0.68,-0.78,0.88
2017-10-21 13:41:45,32.2,89.1,6.0,0.08,-0.95,-0.14
2017-10-21 13:41:45,32.2,89.1,6.0,0.51,-0.47,0.74
2017-10-21 13:41:46,32.1,89.1,6.0,0.10,-1.00,0.03
2017-10-21 13:41:46,32.1,89.1,6.0,0.15,-0.98,-0.03
2017-10-21 13:41:47,32.2,89.1,6.0,0.16,-0.99,-0.05
2017-10-21 13:41:47,32.1,89.1,6.0,0.15,-0.99,-0.07
2017-10-21 13:41:48,32.2,89.1,6.0,-0.23,-1.02,0.41
2017-10-21 13:41:48,32.2,89.1,6.0,-0.38,-0.88,0.10
2017-10-21 13:41:49,32.2,89.1,7.0,0.00,-0.96,-0.16
2017-10-21 13:41:49,32.2,89.1,6.0,0.11,-1.00,-0.00
2017-10-21 13:41:50,32.2,89.1,6.0,0.45,-0.94,0.01
2017-10-21 13:41:50,32.1,89.1,6.0,0.30,-0.99,-0.05
2017-10-21 13:41:51,32.2,89.2,6.0,-0.25,-0.99,-0.28
2017-10-21 13:41:51,32.1,89.1,6.0,0.21,-0.87,0.39
2017-10-21 13:41:52,32.1,89.2,7.0,0.14,-1.00,-0.07
2017-10-21 13:41:52,32.2,89.1,6.0,0.02,-1.16,-0.12
2017-10-21 13:41:53,32.2,89.2,6.0,0.30,-0.97,0.22
2017-10-21 13:41:53,32.1,89.2,7.0,0.10,-0.94,-0.17
2017-10-21 13:41:54,32.1,89.2,6.0,0.36,-0.56,0.66
2017-10-21 13:41:54,32.2,89.2,7.0,0.20,-1.01,-0.08
2017-10-21 13:41:55,32.1,89.1,6.0,-0.00,-0.98,-0.17
2017-10-21 13:41:55,32.1,89.2,6.0,0.09,-1.01,-0.02
2017-10-21 13:41:56,32.1,89.2,6.0,0.10,-1.00,-0.01
2017-10-21 13:41:56,32.1,89.2,6.0,0.09,-1.00,-0.02
2017-10-21 13:41:57,32.2,89.2,6.0,-0.33,-1.29,0.02
2017-10-21 13:41:57,32.1,89.2,6.0,-0.03,-1.06,0.11
2017-10-21 13:41:58,32.1,89.2,6.0,0.07,-1.06,-0.07
2017-10-21 13:41:58,32.1,89.2,6.0,-0.21,-1.47,-0.19
2017-10-21 13:41:59,32.1,89.2,6.0,0.37,-0.86,0.09
2017-10-21 13:41:59,32.1,89.2,6.0,0.63,-0.48,0.57
2017-10-21 13:42:00,32.1,89.2,6.0,0.21,-1.00,-0.06
2017-10-21 13:42:00,32.1,89.2,6.0,0.13,-0.98,0.03
2017-10-21 13:42:01,32.1,89.2,6.0,0.06,-1.03,-0.02
2017-10-21 13:42:01,32.1,89.2,6.0,0.11,-0.97,-0.04
2017-10-21 13:42:02,32.2,89.2,6.0,0.17,-0.96,0.04
2017-10-21 13:42:02,32.1,89.2,6.0,0.29,-0.91,0.15
2017-10-21 13:42:03,32.1,89.2,6.0,0.20,-1.03,0.09
2017-10-21 13:42:03,32.2,89.2,6.0,0.21,-1.01,0.24
2017-10-21 13:42:04,32.1,89.2,6.0,0.27,-0.94,0.10
2017-10-21 13:42:04,32.2,89.2,6.0,-0.01,-1.11,0.13
2017-10-21 13:42:05,32.2,89.2,6.0,0.18,-0.98,0.13
2017-10-21 13:42:05,32.1,89.2,6.0,0.16,-1.11,0.02
2017-10-21 13:42:06,32.1,89.2,6.0,0.26,-0.94,0.13
2017-10-21 13:42:06,32.1,89.2,6.0,0.16,-0.94,0.31
2017-10-21 13:42:07,32.2,89.2,6.0,0.23,-0.88,0.29
2017-10-21 13:42:07,32.2,89.2,6.0,0.53,-1.04,-0.05
2017-10-21 13:42:08,32.2,89.3,6.0,0.21,-0.98,0.01
2017-10-21 13:42:08,32.1,89.2,6.0,0.11,-0.97,-0.07
2017-10-21 13:42:09,32.1,89.2,6.0,-0.14,-0.55,0.20
2017-10-21 13:42:09,32.2,89.2,6.0,0.17,-0.94,-0.04
2017-10-21 13:42:10,32.1,89.3,6.0,0.31,-0.98,-0.03
2017-10-21 13:42:10,32.1,89.3,6.0,0.33,-0.97,0.09
2017-10-21 13:42:11,32.1,89.3,6.0,0.24,-1.13,0.17
2017-10-21 13:42:11,32.1,89.3,6.0,0.37,-0.94,0.06
2017-10-21 13:42:12,32.2,89.3,6.0,0.24,-0.97,0.08
2017-10-21 13:42:12,32.2,89.3,6.0,0.22,-1.01,0.03
2017-10-21 13:42:13,32.1,89.3,6.0,-0.01,-0.84,0.24
2017-10-21 13:42:13,32.1,89.3,6.0,0.12,-1.01,-0.15
2017-10-21 13:42:14,32.2,89.3,6.0,-0.06,-1.42,-0.18
2017-10-21 13:42:14,32.1,89.3,6.0,0.02,-0.98,0.00
2017-10-21 13:42:15,32.1,89.3,6.0,0.06,-1.01,-0.15
2017-10-21 13:42:15,32.1,89.3,6.0,0.08,-1.00,0.00
2017-10-21 13:42:16,32.1,89.3,6.0,0.09,-0.99,-0.05
2017-10-21 13:42:16,32.2,89.3,6.0,0.07,-1.00,-0.04
2017-10-21 13:42:17,32.1,89.3,6.0,0.10,-0.99,-0.06
2017-10-21 13:42:17,32.1,89.3,6.0,0.11,-1.00,-0.07
2017-10-21 13:42:18,32.1,89.3,6.0,0.10,-0.99,-0.08
2017-10-21 13:42:18,32.1,89.3,6.0,0.13,-0.99,-0.05
2017-10-21 13:42:19,32.1,89.3,6.0,0.12,-0.99,-0.06
2017-10-21 13:42:19,32.1,89.3,6.0,0.13,-0.98,-0.03
2017-10-21 13:42:20,32.1,89.3,6.0,0.23,-1.10,-0.05
2017-10-21 13:42:20,32.1,89.3,6.0,0.21,-0.72,0.35
2017-10-21 13:42:21,32.2,89.3,7.0,0.20,-0.99,-0.05
2017-10-21 13:42:21,32.1,89.3,7.0,0.63,-0.93,-0.04
2017-10-21 13:42:22,32.1,89.3,7.0,-0.13,-1.03,0.33
2017-10-21 13:42:22,32.1,89.3,6.0,-0.08,-1.11,-0.30
2017-10-21 13:42:23,32.1,89.3,6.0,0.31,-0.76,0.26
2017-10-21 13:42:23,32.1,89.3,6.0,-0.13,-0.97,-0.24
2017-10-21 13:42:24,32.2,89.3,6.0,-0.02,-1.01,0.07
2017-10-21 13:42:24,32.1,89.3,7.0,-0.14,-1.02,0.06
2017-10-21 13:42:25,32.1,89.3,6.0,0.10,-0.94,0.12
2017-10-21 13:42:25,32.1,89.4,6.0,0.16,-1.00,-0.11
2017-10-21 13:42:26,32.1,89.3,7.0,0.24,-0.97,0.02
2017-10-21 13:42:26,32.1,89.3,6.0,0.24,-0.29,0.63
2017-10-21 13:42:27,32.2,89.3,6.0,-0.01,-0.96,-0.13
2017-10-21 13:42:27,32.1,89.3,7.0,-0.12,-1.54,-0.12
2017-10-21 13:42:28,32.1,89.3,6.0,-0.84,-1.36,-0.10
2017-10-21 13:42:28,32.2,89.3,6.0,0.29,-0.99,-0.08
2017-10-21 13:42:29,32.1,89.3,6.0,0.15,-1.00,-0.13
2017-10-21 13:42:29,32.1,89.3,6.0,0.11,-0.91,0.28
2017-10-21 13:42:30,32.1,89.3,6.0,-0.32,-1.13,-0.12
2017-10-21 13:42:30,32.1,89.3,7.0,-0.09,-0.99,0.09
2017-10-21 13:42:31,32.1,89.3,7.0,-0.02,-0.99,0.17
2017-10-21 13:42:31,32.1,89.3,6.0,-0.09,-0.99,0.08
2017-10-21 13:42:32,32.1,89.3,6.0,-0.06,-0.99,0.13
2017-10-21 13:42:32,32.1,89.3,6.0,-0.06,-0.99,0.14
2017-10-21 13:42:33,32.1,89.3,6.0,-0.07,-0.99,0.11
2017-10-21 13:42:33,32.2,89.3,6.0,-0.06,-0.99,0.14
2017-10-21 13:42:34,32.1,89.3,6.0,-0.05,-0.99,0.13
2017-10-21 13:42:34,32.2,89.3,6.0,-0.07,-0.99,0.13
2017-10-21 13:42:35,32.2,89.3,6.0,-0.08,-0.99,0.11
2017-10-21 13:42:35,32.1,89.3,6.0,-0.07,-0.99,0.11
2017-10-21 13:42:36,32.2,89.3,6.0,-0.05,-1.00,0.12
2017-10-21 13:42:36,32.1,89.3,6.0,-0.04,-0.99,0.13
2017-10-21 13:42:37,32.1,89.3,6.0,-0.05,-0.98,0.11
2017-10-21 13:42:37,32.1,89.3,6.0,-0.06,-0.99,0.10
2017-10-21 13:42:38,32.1,89.4,6.0,-0.05,-0.99,0.08
2017-10-21 13:42:38,32.1,89.4,6.0,-0.06,-1.00,0.09
2017-10-21 13:42:39,32.1,89.4,6.0,-0.04,-0.99,0.09
2017-10-21 13:42:39,32.2,89.4,6.0,-0.02,-1.00,0.10
2017-10-21 13:42:40,32.1,89.4,6.0,-0.05,-1.00,0.10
2017-10-21 13:42:40,32.2,89.4,6.0,-0.07,-1.01,0.10
2017-10-21 13:42:41,32.2,89.4,6.0,-0.08,-1.00,0.11
2017-10-21 13:42:41,32.2,89.4,6.0,-0.01,-0.99,0.10
2017-10-21 13:42:42,32.2,89.4,6.0,-0.04,-0.99,0.05
2017-10-21 13:42:42,32.2,89.4,6.0,-0.03,-1.00,0.13
2017-10-21 13:42:43,32.2,89.4,6.0,-0.06,-0.99,0.13
2017-10-21 13:42:43,32.1,89.4,6.0,-0.04,-0.96,0.20
2017-10-21 13:42:44,32.1,89.4,6.0,-0.00,-0.96,0.21
2017-10-21 13:42:44,32.1,89.4,6.0,-0.01,-0.98,0.17
2017-10-21 13:42:45,32.2,89.4,6.0,-0.06,-1.00,0.14
2017-10-21 13:42:45,32.2,89.4,6.0,-0.02,-0.99,0.11
2017-10-21 13:42:46,32.2,89.4,6.0,-0.04,-0.99,0.13
2017-10-21 13:42:46,32.1,89.4,6.0,-0.04,-0.99,0.10
2017-10-21 13:42:47,32.1,89.4,6.0,-0.09,-0.99,0.17
2017-10-21 13:42:47,32.2,89.4,6.0,-0.02,-0.98,0.10
2017-10-21 13:42:48,32.2,89.4,6.0,-0.05,-0.99,0.16
2017-10-21 13:42:48,32.2,89.4,6.0,-0.07,-0.99,0.09
2017-10-21 13:42:49,32.2,89.4,6.0,-0.01,-0.99,0.16
2017-10-21 13:42:49,32.2,89.4,6.0,-0.01,-0.98,0.21
2017-10-21 13:42:50,32.2,89.4,6.0,-0.04,-0.98,0.14
2017-10-21 13:42:50,32.2,89.4,6.0,-0.07,-0.98,0.13
2017-10-21 13:42:51,32.2,89.4,6.0,-0.03,-0.99,0.13
2017-10-21 13:42:51,32.1,89.4,6.0,-0.05,-0.99,0.12
2017-10-21 13:42:52,32.2,89.4,6.0,-0.08,-0.99,0.09
2017-10-21 13:42:52,32.2,89.5,6.0,-0.06,-0.99,0.11
2017-10-21 13:42:53,32.1,89.4,6.0,0.04,-0.96,0.06
2017-10-21 13:42:53,32.1,89.4,6.0,-0.02,-1.01,-0.13
2017-10-21 13:42:54,32.1,89.4,6.0,0.08,-1.00,-0.23
2017-10-21 13:42:54,32.1,89.4,6.0,0.01,-1.02,-0.15
2017-10-21 13:42:55,32.2,89.5,6.0,0.20,-0.97,-0.02
2017-10-21 13:42:55,32.1,89.4,6.0,0.16,-0.99,-0.05
2017-10-21 13:42:56,32.2,89.5,6.0,0.12,-0.99,-0.07
2017-10-21 13:42:56,32.2,89.4,6.0,0.18,-1.01,-0.11
2017-10-21 13:42:57,32.2,89.5,6.0,-0.04,-1.03,-0.27
2017-10-21 13:42:57,32.1,89.4,6.0,0.08,-1.00,-0.13
2017-10-21 13:42:58,32.2,89.4,6.0,0.50,-0.92,0.36
2017-10-21 13:42:58,32.2,89.5,6.0,0.33,-0.80,0.28
2017-10-21 13:42:59,32.1,89.4,6.0,0.08,-0.96,-0.06
2017-10-21 13:42:59,32.2,89.4,6.0,0.13,-0.97,0.04
2017-10-21 13:43:00,32.1,89.4,6.0,0.19,-0.96,0.04
2017-10-21 13:43:00,32.2,89.4,6.0,-0.09,-1.06,-0.12
2017-10-21 13:43:01,32.1,89.4,6.0,0.47,-1.26,-0.33
2017-10-21 13:43:01,32.2,89.5,6.0,0.19,-0.96,-0.15
2017-10-21 13:43:02,32.2,89.4,6.0,0.52,-0.35,0.78
2017-10-21 13:43:02,32.1,89.4,6.0,0.84,-1.04,0.46
2017-10-21 13:43:03,32.1,89.4,6.0,0.45,-0.81,0.95
2017-10-21 13:43:03,32.2,89.4,7.0,0.06,-1.09,-0.18
2017-10-21 13:43:04,32.1,89.4,7.0,0.46,-0.47,0.04
2017-10-21 13:43:04,32.2,89.4,6.0,0.16,-0.99,0.13
2017-10-21 13:43:05,32.2,89.4,7.0,0.10,-0.48,0.70
2017-10-21 13:43:05,32.2,89.4,7.0,0.24,-0.97,-0.15
2017-10-21 13:43:06,32.2,89.4,7.0,0.33,-0.25,0.64
2017-10-21 13:43:06,32.2,89.4,7.0,0.09,-1.02,-0.03
2017-10-21 13:43:07,32.1,89.4,7.0,0.65,-0.33,0.51
2017-10-21 13:43:07,32.2,89.4,7.0,0.93,-0.93,0.62
2017-10-21 13:43:08,32.2,89.4,7.0,0.27,-0.81,1.33
2017-10-21 13:43:08,32.2,89.3,7.0,0.86,-0.96,1.30
2017-10-21 13:43:09,32.1,89.3,7.0,0.44,-0.80,1.44
2017-10-21 13:43:09,32.2,89.3,7.0,0.84,-0.96,-0.15
2017-10-21 13:43:10,32.2,89.3,7.0,1.14,-1.55,0.51
2017-10-21 13:43:10,32.1,89.3,7.0,0.82,-1.14,0.38
2017-10-21 13:43:11,32.1,89.3,7.0,-0.31,-2.01,-0.86
2017-10-21 13:43:11,32.2,89.3,7.0,-0.50,-2.04,-0.80
2017-10-21 13:43:12,32.2,89.3,7.0,-0.29,-1.73,-0.52
2017-10-21 13:43:12,32.2,89.3,7.0,0.72,-0.73,0.33
2017-10-21 13:43:13,32.2,89.3,7.0,-0.19,-1.30,-0.39
2017-10-21 13:43:13,32.2,89.3,7.0,0.09,-0.89,-0.49
2017-10-21 13:43:14,32.2,89.3,7.0,0.17,-1.14,-0.16
2017-10-21 13:43:14,32.1,89.3,7.0,-0.32,-1.62,-0.33
2017-10-21 13:43:15,32.2,89.3,7.0,0.14,-1.08,0.00
2017-10-21 13:43:15,32.2,89.2,6.0,0.93,-0.96,0.56
2017-10-21 13:43:16,32.1,89.3,7.0,0.03,-0.96,-0.21
2017-10-21 13:43:16,32.1,89.2,6.0,0.17,-0.09,0.35
2017-10-21 13:43:17,32.2,89.2,7.0,-0.17,-0.98,-0.34
2017-10-21 13:43:17,32.2,89.2,7.0,0.18,0.17,0.30
2017-10-21 13:43:18,32.2,89.2,7.0,-0.01,-1.00,-0.21
2017-10-21 13:43:18,32.2,89.2,6.0,0.22,0.07,0.44
2017-10-21 13:43:19,32.2,89.2,7.0,0.06,-0.97,-0.12
2017-10-21 13:43:19,32.2,89.2,6.0,0.42,0.15,0.48
2017-10-21 13:43:20,32.2,89.2,7.0,0.08,-0.98,-0.03
2017-10-21 13:43:20,32.1,89.2,6.0,0.48,0.09,0.57
2017-10-21 13:43:21,32.2,89.2,6.0,1.09,-0.99,0.30
2017-10-21 13:43:21,32.2,89.2,6.0,0.38,-1.08,1.00
2017-10-21 13:43:22,32.2,89.2,7.0,0.83,0.00,0.50
2017-10-21 13:43:22,32.2,89.2,6.0,-0.39,-2.04,-0.47
2017-10-21 13:43:23,32.2,89.2,6.0,0.75,-0.79,0.80
2017-10-21 13:43:23,32.2,89.2,6.0,0.15,-1.21,0.19
2017-10-21 13:43:24,32.2,89.2,6.0,0.36,-0.92,0.56
2017-10-21 13:43:24,32.1,89.2,6.0,0.16,-0.96,-0.09
2017-10-21 13:43:25,32.1,89.2,6.0,0.67,-0.27,0.80
2017-10-21 13:43:25,32.2,89.2,6.0,0.94,-0.97,0.44
2017-10-21 13:43:26,32.2,89.2,6.0,1.00,-1.29,1.04
2017-10-21 13:43:26,32.2,89.2,6.0,0.48,-1.79,-0.45
2017-10-21 13:43:27,32.2,89.2,6.0,-0.20,-1.26,-0.46
2017-10-21 13:43:27,32.2,89.2,6.0,-0.26,-1.13,-0.27
2017-10-21 13:43:28,32.2,89.2,6.0,0.18,-0.96,-0.05
2017-10-21 13:43:28,32.2,89.2,6.0,0.64,-0.18,0.66
2017-10-21 13:43:29,32.2,89.2,6.0,0.26,-1.07,0.02
2017-10-21 13:43:29,32.1,89.2,6.0,0.01,-0.99,-0.09
2017-10-21 13:43:30,32.2,89.2,6.0,0.03,-1.01,0.00
2017-10-21 13:43:30,32.2,89.2,6.0,0.12,-1.00,-0.02
2017-10-21 13:43:31,32.2,89.2,6.0,0.11,-0.99,-0.10
2017-10-21 13:43:31,32.1,89.2,6.0,0.04,-1.00,-0.07
2017-10-21 13:43:32,32.1,89.2,6.0,0.04,-0.99,-0.16
2017-10-21 13:43:32,32.2,89.3,6.0,0.38,-0.94,0.01
2017-10-21 13:43:33,32.2,89.3,6.0,0.36,-0.84,-0.03
2017-10-21 13:43:33,32.2,89.3,6.0,0.39,-0.93,0.03
2017-10-21 13:43:34,32.1,89.3,6.0,0.37,-0.93,-0.01
2017-10-21 13:43:34,32.2,89.3,6.0,0.28,-0.95,0.01
2017-10-21 13:43:35,32.2,89.3,6.0,0.06,-1.00,-0.03
2017-10-21 13:43:35,32.1,89.3,6.0,0.14,-1.00,0.04
2017-10-21 13:43:36,32.2,89.3,6.0,0.11,-0.99,0.04
2017-10-21 13:43:36,32.2,89.3,6.0,0.12,-0.99,0.03
2017-10-21 13:43:37,32.1,89.4,6.0,0.10,-1.00,-0.02
2017-10-21 13:43:37,32.1,89.4,6.0,0.15,-0.98,-0.09
2017-10-21 13:43:38,32.1,89.4,6.0,0.05,-1.09,0.14
2017-10-21 13:43:38,32.2,89.4,6.0,0.25,-0.95,0.31
2017-10-21 13:43:39,32.1,89.4,6.0,0.30,-0.98,-0.10
2017-10-21 13:43:39,32.1,89.4,6.0,-0.15,-1.84,-0.12
2017-10-21 13:43:40,32.1,89.4,6.0,0.26,-1.10,-0.16
2017-10-21 13:43:40,32.2,89.4,6.0,0.20,-0.99,-0.05
2017-10-21 13:43:41,32.2,89.5,6.0,0.29,-0.20,0.14
2017-10-21 13:43:41,32.2,89.4,6.0,0.18,-0.99,-0.09
2017-10-21 13:43:42,32.2,89.4,6.0,0.35,-0.24,0.63
2017-10-21 13:43:42,32.1,89.5,6.0,0.56,-0.93,0.13
2017-10-21 13:43:43,32.2,89.5,6.0,0.75,0.01,1.18
2017-10-21 13:43:43,32.2,89.5,7.0,0.77,-0.90,0.54
2017-10-21 13:43:44,32.2,89.5,6.0,0.83,-0.62,0.92
2017-10-21 13:43:44,32.1,89.5,7.0,-0.03,-0.10,1.32
2017-10-21 13:43:45,32.2,89.5,6.0,0.81,-2.04,-0.23
